timestamp,omega_eng(t),omega_load(t),delta_w(t)
2.3,36.731843262124535,36.96137331331849,-0.22953005119395442
2.305,38.4505757064,38.707622492125665,-0.2570467857256631
2.31,40.140944201938495,40.42569884851886,-0.2847546465803674
2.315,41.801628261990984,42.11377013314511,-0.3121418711541253
2.32,43.431243064110404,43.770057751775276,-0.3388146876648719
2.325,45.02825398671868,45.39286004660948,-0.36460605989079653
2.33,46.5909685746242,46.98055612144983,-0.3895875468256307
2.335,48.11759602677189,48.53159277934928,-0.41399675257738977
2.34,49.60634268242367,50.044462517563424,-0.4381198351397515
2.345,51.05550492197875,51.51768224419111,-0.4621773222123551
2.35,52.46352843946488,52.94978045068434,-0.48625201121945594
2.355,53.829019815696455,54.339296302845106,-0.5102764871486514
2.36,55.15071508660358,55.684789416548554,-0.5340743299449713
2.365,56.42742402263424,56.98485559467981,-0.5574315720455658
2.37,57.65797389002721,58.23814256541527,-0.5801686753880588
2.375,58.84117246040786,59.4433607917147,-0.6021883313068415
2.38,59.97580001368838,60.59928694601222,-0.6234869323238428
2.385,61.06062840519979,61.704760566615015,-0.6441321614152216
2.39,62.09445644448736,62.75867661077989,-0.6642201662925231
2.395,63.07614701781825,63.759977556087264,-0.6838305382690137
2.4,64.00465339256503,64.70764818197533,-0.7029947894102975
2.405,64.87902811215872,65.60071466162947,-0.7216865494707463
2.41,65.6984147048947,66.43824788265442,-0.7398331777597207
2.415,66.46202838796728,67.21936943321602,-0.7573410452487366
2.42,67.16913448947335,67.94325806324056,-0.7741235737672127
2.425,67.81903247557527,68.60915465088947,-0.7901221753141954
2.43,68.41105026924261,69.21636451138473,-0.8053142421421171
2.435,68.94454909065085,69.76425700361762,-0.8197079129667628
2.44,69.41893569300021,70.25226322769846,-0.833327534698256
2.445,69.8336766625556,70.67987315023424,-0.8461964876786396
2.45,70.18830983928143,71.0466333927784,-0.8583235534969731
2.455,70.48244978142966,71.35214644651697,-0.8696966650873037
2.46,70.71577243888142,71.59607500482156,-0.8803025659401413
2.465,70.88797202168871,71.77815312997596,-0.8901811082872513
2.47,70.99882420943368,71.89817076802032,-0.8993465585866431
2.475,71.04820729065763,71.9559687729291,-0.9077614822714679
2.48,71.0360899153569,71.95144220074764,-0.915352285390739
2.485,70.96251074588099,71.88454553134827,-0.9220347854672752
2.49,70.82755835579648,71.75529772705895,-0.9277393712624615
2.495,70.63135813316319,71.56378544237171,-0.9324273092085207
2.5,70.37406924432523,71.31016363256191,-0.9360943882366826
2.505,70.05589059842295,70.99465383997841,-0.9387632415554634
2.51,69.67707249292096,70.61754099476971,-0.9404685018487555
2.515,69.23792889245493,70.17916999950481,-0.9412411070498763
2.52,68.73884613570765,69.67994314425601,-0.9410970085483683
2.525,68.18028584834502,69.12031890434379,-0.940033055998768
2.53,67.56278191103965,68.50081214942168,-0.9380302383820265
2.535,66.88693341033284,67.82199528000432,-0.9350618696714719
2.54,66.15339636362539,67.08449958473811,-0.9311032211127213
2.545,65.36287685136328,66.28901616720883,-0.9261393158455462
2.55,64.51612738738446,65.43629598447218,-0.9201685970877236
2.555,63.61394682444581,64.52714893352847,-0.9132021090826541
2.56,62.65718304922933,63.56244216822152,-0.9052591189921912
2.565,61.64673668414511,62.54309810462373,-0.8963614204786197
2.57,60.583564385085445,61.470092463743214,-0.8865280786577685
2.575,59.468680245387695,60.344452729704734,-0.8757724843170394
2.58,58.3031551189856,59.16725705762905,-0.8641019386434508
2.585,57.088113816550916,57.93963365252448,-0.8515198359735621
2.59,55.82473133993165,56.662760322032135,-0.8380289821004823
2.595,54.51422914812791,55.33786396000805,-0.8236348118801402
2.6,53.157872090881355,53.96621979362721,-0.8083477027458557
2.605,51.75696661225151,52.54915025717883,-0.7921836449273201
2.61,50.31286019007841,51.088023499852746,-0.7751633097743351
2.615,48.826941498355815,49.58425166280366,-0.7573101644478442
2.62,47.30064074466598,48.03928905230032,-0.7386483076343424
2.625,45.73542952144399,46.454630389768276,-0.7192008683242861
2.63,44.132819973078504,44.831809184616354,-0.6989892115378495
2.635,42.494363149537115,43.17239626407468,-0.6780331145375627
2.64,40.82164668883379,41.477998416735524,-0.6563517279017361
2.645,39.11629223152621,39.750257061513075,-0.6339648299868657
2.65,37.379952933950385,37.99084684994858,-0.6108939159981972
2.655,35.61431137844807,36.201474129447185,-0.5871627509991129
2.66,33.82107784520273,34.38387526832951,-0.5627974231267814
2.665,32.0019889730309,32.53981485344276,-0.5378258804118659
2.67,30.15880668549563,30.671083790124253,-0.5122771046286232
2.675,28.2933170152765,28.779497394871196,-0.4861803795946962
2.68,26.407328800091705,26.866893485130944,-0.45956468503923986
2.685,24.502671951698254,24.935130551197858,-0.4324585994996042
2.69,22.58119555068152,22.986085951979522,-0.404890401298001
2.695,20.644765728885993,21.021654135769715,-0.3768884068837224
2.7,18.695263406066307,19.043744871502675,-0.34848146543636815
2.705,16.734582159124727,17.05428143092427,-0.31969927179954283
2.71,14.764626223029598,15.055198727165479,-0.29057250413588065
2.715,12.787308666336138,13.048441389827236,-0.26113272349109806
2.72,10.804549639298694,11.035961807714898,-0.23141216841620427
2.725,8.818274702627404,9.019718142673614,-0.2014434400462104
2.73,6.830413158357496,7.001672347556789,-0.17125918919929273
2.735,4.842896249412768,4.98378819709248,-0.14089194767971147
2.74,2.857655279722389,2.9680293458056735,-0.11037406608328437
2.745,0.8766196269149991,0.9563574087462873,-0.07973778183128821
2.75,-1.0982852911803545,-1.0492699413814586,-0.04901534979889588
2.755,-3.0651400470887884,-3.046900874631331,-0.018239172457457542
2.76,-5.022043690042704,-5.034588683511574,0.012544993468869947
2.765,-6.967469196699978,-7.010305486997132,0.042836290297153745
2.77,-8.900172734777637,-8.971967845548797,0.07179511077115919
2.775,-10.818500641624992,-10.917612216810662,0.09911157518567038
2.78,-12.720339984741887,-12.845409064167693,0.12506907942580625
2.785,-14.60328012081235,-14.753624289004726,0.15034416819237606
2.79,-16.464859520922218,-16.640559592468747,0.17570007154652956
2.795,-18.302796418535877,-18.504497162409447,0.20170074387356962
2.8,-20.11512609637526,-20.343667909180216,0.22854181280495567
2.805,-21.90021332026662,-22.15625097654327,0.25603765627665
2.81,-23.656657316326832,-23.940400025081644,0.28374270875481145
2.815,-25.383141004161217,-25.694283258086216,0.3111422539249986
2.82,-27.078286773337833,-27.416121583310638,0.33783480997280435
2.825,-28.740568222118274,-29.104212596335735,0.3636443742174613
2.83,-30.368299473325372,-30.756935067402285,0.38863559407691284
2.835,-31.959693020148833,-32.3727362865991,0.41304326645026634
2.84,-33.51295500767013,-33.95011010576687,0.43715509809673847
2.845,-35.0263791561156,-35.48757539603826,0.461196239922657
2.85,-36.49840773313446,-36.98366279250151,0.4852550593670557
2.855,-37.9276447801898,-38.4369133727348,0.5092685925449985
2.86,-39.31282575365218,-39.84588816614781,0.5330624124956316
2.865,-40.65276199231121,-41.209183846331115,0.5564218540199022
2.87,-41.946283931941245,-42.52544860859411,0.5791646766528658
2.875,-43.19220304942276,-43.79339324737548,0.6011901979527181
2.88,-44.38930289433061,-45.01179487349005,0.6224919791594345
2.885,-45.536357404052154,-46.17949375779629,0.6431363537441328
2.89,-46.63216616724016,-47.29538591130486,0.6632197440647047
2.895,-47.6755917955529,-48.35841512255766,0.6828233270047619
2.9,-48.66558689115103,-49.367567573276105,0.7019806821250754
2.905,-49.60120353128254,-50.321870781894276,0.7206672506117329
2.91,-50.48158543429035,-51.22039681111561,0.7388113768252609
2.915,-51.305948827731,-52.06226821379202,0.7563193860610156
2.92,-52.07356069072534,-52.846664539750684,0.7731038490253468
2.925,-52.78372244353596,-53.572827387501526,0.7891049439655689
2.93,-53.43576388203073,-54.24006280919006,0.8042989271593299
2.935,-54.02904772030454,-54.84774099167821,0.8186932713736681
2.94,-54.56298172256655,-55.39529397938229,0.8323122568157402
2.945,-55.03703304040222,-55.88221278971097,0.8451797493087483
2.95,-55.450739884895114,-56.30804513861004,0.8573052537149266
2.955,-55.8037171786055,-56.672394606818706,0.8686774282132035
2.96,-56.09564545241826,-56.97492391986394,0.8792784674456797
2.965,-56.326222970543846,-57.21536730573343,0.8891443351895845
2.97,-56.49522175309413,-57.39351679775931,0.8982950446651827
2.975,-56.60251642057785,-57.5092153287329,0.9066989081550503
2.98,-56.648073618042744,-57.56235960800153,0.9142859899587847
2.985,-56.63193231769773,-57.55290518358262,0.9209728658848846
2.99,-56.55418356420276,-57.480871541494665,0.9266879772919054
2.995,-56.414956489581776,-57.34634553996517,0.9313890503833946
3.0,-56.21441406446333,-57.14948232242848,0.9350682579651561
3.005,-55.95275823974436,-56.89050380830744,0.9377455685630807
3.01,-55.630240916404354,-56.569695661817924,0.9394547454135704
3.015,-55.24717628935379,-56.18740385830216,0.940227568948373
3.02,-54.80395004521375,-55.74403197501108,0.94008192979733
3.025,-54.301022896523115,-55.24003983313683,0.9390169366137116
3.03,-53.738928201922384,-54.675943544791345,0.9370153428689605
3.035,-53.11826529582141,-54.05231655338963,0.9340512575682212
3.04,-52.43969128512692,-53.36979097620416,0.9300996910772383
3.045,-51.70391398873038,-52.629058578671746,0.9251445899413682
3.05,-50.91168787254715,-51.83087092481167,0.9191830522645219
3.055,-50.063813670634026,-50.976038531691394,0.9122248610573678
3.06,-49.16114066150916,-50.0654292926926,0.9042886311834408
3.065,-48.20457037222424,-49.09996648140117,0.8953961091769287
3.07,-47.19505989227641,-48.08062678978053,0.8855668975041198
3.075,-46.133623585521924,-47.0084387074978,0.8748151219758782
3.08,-45.021332491029455,-45.88448141261248,0.8631489215830257
3.085,-43.85931188165971,-44.70988405906905,0.8505721774093402
3.09,-42.64873753461315,-43.485825320561055,0.837087785947908
3.095,-41.39083192963157,-42.21353288913554,0.822700959503976
3.1,-40.08686109387433,-40.894282749626626,0.8074216557522931
3.105,-38.7381327411739,-39.52939806729332,0.7912653261194222
3.11,-37.34599549561874,-38.120247750461004,0.774252254842267
3.115,-35.91183899274344,-36.668244736730436,0.7564057439869956
3.12,-34.43709419118929,-35.17484418057571,0.7377499893864226
3.125,-32.92323333211844,-33.641541674792855,0.7183083426744119
3.13,-31.371769165205432,-32.06987160577623,0.6981024405707963
3.135,-29.78425333995217,-30.461405672172024,0.6771523322198547
3.14,-28.162274182151993,-28.817751507289298,0.655477325137305
3.145,-26.5074541351018,-27.140551345900988,0.633097210799189
3.15,-24.821447308051436,-25.43148061358255,0.6100333055311147
3.155,-23.10593720841315,-23.692246431041774,0.5863092226286248
3.16,-21.3626350469421,-21.92458593590753,0.5619508889654306
3.165,-19.59327835599989,-20.130264491278126,0.5369861352782372
3.17,-17.799629877999877,-18.31107379435903,0.511443916359152
3.175,-15.983476429685963,-16.468829955077172,0.4853535253912096
3.18,-14.146627525099044,-14.605371608915988,0.45874408381694387
3.185,-12.290913784162868,-12.722558052745658,0.43164426858279015
3.19,-10.418185008942629,-10.822267443437886,0.4040824344952565
3.195,-8.53030806333759,-8.906395021190406,0.37608695785281654
3.2,-6.629164662201916,-6.976851326304288,0.3476866641023726
3.205,-4.716649200570574,-5.035560395549849,0.31891119497927534
3.21,-2.7946667429162098,-3.084457898244804,0.2897911553285941
3.215,-0.865131154406153,-1.125489221554586,0.260358067148433
3.22,1.070036625068907,0.8393924869406454,0.23064413812826168
3.225,3.0089102638445904,2.8082283032804285,0.20068196056416188
3.23,4.949559726000979,4.779055511623207,0.17050421437777175
3.235,6.890053047967641,6.749909572372504,0.14014347559513762
3.24,8.828458210196066,8.71882607060946,0.10963213958660667
3.245,10.762845110477878,10.683842634840564,0.07900247563731355
3.25,12.691287593442684,12.64300084392554,0.0482867495171444
3.255,14.611865483952528,14.594348125289901,0.017517358662626492
3.26,16.522678917680707,16.53593657464538,-0.013257656964672293
3.265,18.42221326862311,18.465734300271137,-0.043521031648026565
3.27,20.309217601159126,20.3816587369439,-0.07244113578477496
3.275,22.182025419232,22.281748638878998,-0.0997232196469966
3.28,24.03851400953042,24.16417599340959,-0.12566198387916927
3.285,25.876268754626345,26.027206769250853,-0.15093801462450784
3.29,27.692830115031235,27.86914124827551,-0.17631113324427616
3.295,29.4859223528099,29.688259198939303,-0.20233684612940195
3.3,31.25358775292349,31.482788881861982,-0.22920112893849165
3.305,32.994196247200826,33.250907261492465,-0.2567110142916391
3.31,34.70634864890757,34.990766723783054,-0.2844180748754823
3.315,36.388725727481386,36.700535135434244,-0.3118094079528575
3.32,38.039945113799355,38.37843371948332,-0.33848860568396333
3.325,39.658474913531066,40.02276056775506,-0.3642856542239912
3.33,41.24262479090447,41.63189468644271,-0.38926989553824143
3.335,42.790604954463014,43.20428305844743,-0.4136781039844166
3.34,44.30062160861078,44.73841864523269,-0.43779703662190883
3.345,45.77097018906371,46.2328190190416,-0.4618488299778889
3.35,47.20009526798692,47.68601337598151,-0.4859181079945927
3.355,48.58660260893277,49.0965415069343,-0.5099388980015291
3.36,49.9292281004034,50.462963482842426,-0.5337353824390263
3.365,51.22678209736032,51.78387537670094,-0.55709327934062
3.37,52.478092912305,53.05792507044104,-0.5798321581360355
3.375,53.68196956734871,54.283823129093044,-0.6018535617443348
3.38,54.83719339411756,55.46034637622704,-0.6231529821094739
3.385,55.94253691135401,56.586334597346294,-0.6437976859922827
3.39,56.99679914841287,57.6606831063414,-0.6638839579285332
3.395,57.998842879737694,58.682334818468135,-0.683491938730441
3.4,58.94762115287134,59.65027497576568,-0.7026538228943409
3.405,59.84218636610331,60.56353019267608,-0.7213438265727703
3.41,60.681682127895,61.4211717397156,-0.7394896118205949
3.415,61.46532401542799,62.22232151617721,-0.7569975007492218
3.42,62.19237789566807,62.966158537144736,-0.7737806414766624
3.425,62.86214390580457,63.65192391141527,-0.7897800056106945
3.43,63.47395055609785,64.27892320456844,-0.8049726484705957
3.435,64.0271595784442,64.84652604408596,-0.8193664656417639
3.44,64.52117802378854,65.35416385034195,-0.8329858265534114
3.445,64.95547266001708,65.80132693791847,-0.8458542779013953
3.45,65.3295814613595,66.18756228550173,-0.8579808241422313
3.455,65.64311908464741,66.51247274837716,-0.8693536637297541
3.46,65.89576329068136,66.7757209563994,-0.8799576657180381
3.465,66.0872096076267,66.97704103114138,-0.8898314235146785
3.47,66.21723228693801,67.11622366242186,-0.8989913754838454
3.475,66.28570821106909,67.19311043864298,-0.9074022275738827
3.48,66.29260526857992,67.20759698568368,-0.91499171710376
3.485,66.23796221291371,67.15963813804073,-0.921675925127019
3.49,66.12186851758058,67.0492530090677,-0.9273844914871177
3.495,65.94445095901916,66.8765282816594,-0.9320773226402395
3.5,65.70587006265283,66.64161894706727,-0.935748884414437
3.505,65.4063258180407,66.34474665258229,-0.9384208345415885
3.51,65.04606908121363,65.98619656327979,-0.9401274820661598
3.515,64.62541384388759,65.5663139475093,-0.9409001036217148
3.52,64.14474615355242,65.08550153902137,-0.9407553854689468
3.525,63.604527259542614,64.54421827563486,-0.9396910160922474
3.53,63.0052908180282,63.942979449918155,-0.9376886318899551
3.535,62.34763597987855,63.28235781027491,-0.9347218303963629
3.54,61.63221912393181,62.56298491749508,-0.9307657935632676
3.545,60.85974695930236,61.78555207945552,-0.9258051201531572
3.55,60.030972676042914,60.95081044583501,-0.9198377697920961
3.555,59.146695818382554,60.059570099687576,-0.9128742813050224
3.56,58.20776471675056,59.11269844248763,-0.9049337257370667
3.565,57.215080303960825,58.111118170220784,-0.8960378662599595
3.57,56.169599357454736,57.05580532986008,-0.8862059724053424
3.575,55.072336036415145,55.94778774195256,-0.8754517055374151
3.58,53.92436121692189,54.78814390877753,-0.8637826918556399
3.585,52.72679984089634,53.578002353647285,-0.8512025127509446
3.59,51.48082719687172,52.31854116314503,-0.8377139662733057
3.595,50.18766506556425,51.010987496576355,-0.8233224310121017
3.6,48.84857870840561,49.6566168243152,-0.8080381159095893
3.605,47.46487498913305,48.25675182198972,-0.7918768328566657
3.61,46.03790179093306,46.81276088342197,-0.77485909248891
3.615,44.569048120449395,45.32605640764752,-0.7570082871981256
3.62,43.059744410611145,43.798092986103164,-0.7383485754920187
3.625,41.511462463023165,42.230365628019136,-0.7189031649959716
3.63,39.9257146103077,40.62440813574645,-0.698693525438749
3.635,38.30405208746034,38.981791626214225,-0.6777395387538832
3.64,36.64806276205002,37.30412316620568,-0.6560604041556601
3.645,34.95936854597473,35.5930444429098,-0.6336758969350669
3.65,33.239622913549724,33.85023036136639,-0.610607447816669
3.655,31.490508743402582,32.07738752428782,-0.5868787808852396
3.66,29.713736626695223,30.276252553633665,-0.5625159269384419
3.665,27.911043522112866,28.448590287346104,-0.5375467652332375
3.67,26.08419161560414,26.5961918943173,-0.5120002787131597
3.675,24.234967198249027,24.720872950130456,-0.4859057518814289
3.68,22.365179310184086,22.82447154628219,-0.4592922360981042
3.685,20.476658094146124,20.908846441726734,-0.43218834758060964
3.69,18.57125288982968,18.975875254557256,-0.40462236472757596
3.695,16.650830055300858,17.027452695660262,-0.37662264035940396
3.7,14.71727077093282,15.065488788655705,-0.34821801772288374
3.705,12.772468888188651,13.091907056246917,-0.31943816805826586
3.71,10.818328917636986,11.108642661278733,-0.29031374364174667
3.715,8.856764189335061,9.117640483032009,-0.2608762936969473
3.72,6.8896951170809935,7.120853158753385,-0.2311580416723915
3.725,4.919047518179091,5.1202391030493635,-0.20119158487027278
3.73,2.9467509335089233,3.1177605197447966,-0.17100958623587337
3.735,0.9747368402839331,1.1153814362418282,-0.14064459595789502
3.74,-0.9950632211032462,-0.8849342422160201,-0.11012897888722606
3.745,-2.9607196367648676,-2.881224649990448,-0.07949498677441946
3.75,-4.920306745129574,-4.87153186806031,-0.0487748770692642
3.755,-6.871904871850663,-6.853903821922793,-0.018001049927869772
3.76,-8.813613397634741,-8.826393416003585,0.012780018368843571
3.765,-10.743909374206464,-10.786971449994398,0.04306207578793497
3.77,-12.661546643115914,-12.733554768664037,0.0720081255481233
3.775,-14.564867292237071,-14.664180591553741,0.09931329931666966
3.78,-16.45175516307313,-16.5770198842508,0.1252647211776683
3.785,-18.319798320569877,-18.47033856653841,0.1505402459685321
3.79,-20.166535909330495,-20.342437866205508,0.17590195687501264
3.795,-21.98968816969347,-22.191599169415273,0.20191099972180382
3.8,-23.787292707442635,-24.016052509362662,0.22875980192002743
3.805,-25.5577159865967,-25.813976312235486,0.25626032563878454
3.81,-27.29955775415705,-27.58352381899853,0.28396606484147924
3.815,-29.01150019880121,-29.322863127632004,0.3113629288307962
3.82,-30.69216413324532,-31.030215251819623,0.3380511185743025
3.825,-32.34002134369517,-32.70387795101447,0.36385660731929903
3.83,-33.95338447581993,-34.34223007488958,0.3888455990696471
3.835,-35.53046527927403,-35.94371881014726,0.41325353087322725
3.84,-37.06946992725103,-37.506837712715765,0.43736778546473687
3.845,-38.5686927104544,-39.03010522460259,0.4614125141481935
3.85,-40.02657666686617,-40.51205150351374,0.48547483664756896
3.855,-41.44172640981303,-41.951217201947564,0.5094907921345353
3.86,-42.81287751875984,-43.346163038078195,0.5332855193183548
3.865,-44.138841010827804,-44.6954854868514,0.5566444760235996
3.87,-45.41844660985889,-45.99783264325058,0.5793860333916925
3.875,-46.65050499296728,-47.251915223670224,0.6014102307029461
3.88,-47.83379896338567,-48.456510247979736,0.6227112845940681
3.885,-48.96710201061673,-49.61045782203708,0.6433558114203493
3.89,-50.04921353461147,-50.71265372825227,0.6634401936408025
3.895,-51.07899619863136,-51.7620414677817,0.683045269150341
3.9,-52.05540276944431,-52.75760690818471,0.7022041387403988
3.905,-52.977485416497416,-53.69837727334687,0.7208918568494553
3.91,-53.844387826596424,-54.5834243634573,0.7390365368608727
3.915,-54.65532599925821,-55.4118705191707,0.7565445199124881
3.92,-55.40956655753319,-56.182895111426085,0.7733285538928953
3.925,-56.1064104912851,-56.8957395791141,0.7893290878290031
3.93,-56.74518716777697,-57.54970981503174,0.8045226472547711
3.935,-57.32525899048173,-58.14417581856529,0.8189168280835588
3.94,-57.84603348176187,-58.6785694303321,0.8325359485702251
3.945,-58.306977677545596,-59.1523814333467,0.8454037558011009
3.95,-58.70762969352542,-59.5651593043436,0.8575296108181831
3.955,-59.047604381497536,-59.916506380398005,0.8689019989004692
3.96,-59.32658134328767,-60.20608536016693,0.8795040168792596
3.965,-59.544257873679925,-60.43363045310496,0.8893725794250358
3.97,-59.70040675485309,-60.59893324290749,0.8985264880544008
3.975,-59.794903410539355,-60.701836204637225,0.9069327940978695
3.98,-59.82771493453778,-60.74223568098849,0.9145207464507124
3.985,-59.79888023234954,-60.72008698337475,0.9212067510252098
3.99,-59.70848985879709,-60.635409468097876,0.9269196093007892
3.995,-59.55667210825885,-60.48828995071774,0.9316178424588912
4.0,-59.343589139078844,-60.27888352611306,0.9352943870342187
4.005,-59.069442203869045,-60.0074120369032,0.9379698330341526
4.01,-58.734482857456925,-59.67416098314911,0.9396781256921827
4.015,-58.33902524165167,-59.279476103466344,0.940450861814675
4.02,-57.88345514577119,-58.82376070121828,0.9403055554470967
4.025,-57.36823349900085,-58.307474296455275,0.9392407974544241
4.03,-56.7938937754284,-57.73113272661934,0.9372389511909418
4.035,-56.161035259506406,-57.09530920356334,0.9342739440569332
4.04,-55.470314810138426,-56.400635662675356,0.93032085253693
4.045,-54.72243985789446,-55.64780372455074,0.9253638666562836
4.05,-53.918164491438205,-54.8375648059266,0.9194003144883922
4.055,-53.05828899199442,-53.970729295580945,0.9124403035865285
4.06,-52.14366233366185,-53.0481649229482,0.9045025892863521
4.065,-51.175185839784056,-52.07079477279874,0.8956089330146852
4.07,-50.153816517909426,-51.03959531943025,0.8857788015208214
4.075,-49.08056864444758,-49.95559483686288,0.875026192415298
4.08,-47.9565132248459,-48.81987227534296,0.8633590504970599
4.085,-46.78277543214972,-47.63355657839414,0.8507811462444224
4.09,-45.56053088120596,-46.39782622694875,0.8372953457427883
4.095,-44.29100181692746,-45.11390873820244,0.8229069212749778
4.1,-42.97545401951713,-43.78307992571153,0.8076259061944029
4.105,-41.615194904643054,-42.406662798192286,0.7914678935492319
4.11,-40.21157285635985,-40.986026092802064,0.7744532364422128
4.115,-38.76597730253071,-39.52258257105238,0.7566052685216746
4.12,-37.27983903062986,-38.017787200144525,0.7379481695146666
4.125,-35.75463013685396,-36.473135379841025,0.7185052429870638
4.13,-34.19186321668086,-34.890161308890775,0.6982980922099173
4.135,-32.59308980498039,-33.27043648851282,0.6773466835324342
4.14,-30.959898079415055,-31.615568365915504,0.6556702865004489
4.145,-29.293910314143776,-29.92719899241308,0.6332886782693024
4.15,-27.596780391030418,-28.207003625886134,0.6102232348557166
4.155,-25.87019160801121,-26.456689217085774,0.5864976090745628
4.16,-24.115854984701173,-24.67799273120572,0.562137746504547
4.165,-22.33550786017283,-22.87267935994398,0.5371714997711514
4.17,-20.530912796544463,-21.04254062469449,0.5116278281500257
4.175,-18.703856414667513,-19.189392463575693,0.48553604890818036
4.18,-16.856148084986465,-17.31507332971762,0.45892524473115515
4.185,-14.98961827675569,-15.421442342680177,0.4318240659244861
4.19,-13.106116645658213,-13.51037748050217,0.4042608348439565
4.195,-11.207509885693234,-11.58377380871933,0.37626392302609624
4.2,-9.295679528996695,-9.643541697841567,0.34786216884487153
4.205,-7.372519786666828,-7.691605016950377,0.31908523028354896
4.21,-5.439935552856812,-5.729899265726931,0.2899637128701187
4.215,-3.499840510973162,-3.760369665714144,0.26052915474098226
4.22,-1.5541554248428429,-1.7849691961183074,0.23081377127546454
4.225,0.3951935415084382,0.19434338731487633,0.2008501541935619
4.23,2.3462765167624013,2.1756055371045258,0.1706709796578756
4.235,4.297161696221977,4.156852883395148,0.14030881282682905
4.24,6.2459172202702185,6.136121177211045,0.10979604305917334
4.245,8.190613142488335,8.111448216809022,0.07916492567931321
4.25,10.129323471907238,10.080875746075034,0.04844772583220447
4.255,12.060128202547505,12.04245135492722,0.017676847620284875
4.26,13.981127215706534,13.99422740810233,-0.013100192395794963
4.265,15.890803149790273,15.93417289778766,-0.04336974799738691
4.27,17.787906658565817,17.860205061352385,-0.07229840278656852
4.275,19.670774075254947,19.77036214716658,-0.09958807191163288
4.28,21.537284845223475,21.66281580613516,-0.1255309609116857
4.285,23.38502521696917,23.535831995808834,-0.15080677883966587
4.29,25.211535218830956,25.387711309680057,-0.17617609084910058
4.295,27.014537769376137,27.216734053177753,-0.2021962838016158
4.3,28.792073611981532,29.021129071217956,-0.2290554592364238
4.305,30.54251154843042,30.799073807247957,-0.2565622588175387
4.31,32.26445204724123,32.548720927510814,-0.2842688802695861
4.315,33.956576339088905,34.26823837648056,-0.3116620373916561
4.32,35.617503114818355,35.95584730503252,-0.3383441902141655
4.325,37.245701694101854,37.60984569537218,-0.36414400127032565
4.33,38.839482722910674,39.228612502578805,-0.38912977966813145
4.335,40.39705691120831,40.81059477838377,-0.4135378671754637
4.34,41.91663044195233,42.35428568330327,-0.4376552413509387
4.345,43.39649839249105,43.85820307102683,-0.46170467853578145
4.35,44.835104804943796,45.320876460914235,-0.4857716559704386
4.355,46.23105507647481,46.7408459247186,-0.5097908482437887
4.36,47.583084998322946,48.11667174563955,-0.5335867473166047
4.365,48.8900051278222,49.446950133197106,-0.5569450053749065
4.37,50.15064427148593,50.730329032380276,-0.5796847608943452
4.375,51.36381198589532,51.96551906093221,-0.6017070750368916
4.38,52.52829008960603,53.151297106687515,-0.6230070170814841
4.385,53.642851418139436,54.28650306162308,-0.6436516434836435
4.39,54.70629511837049,55.370032395263934,-0.6637372768934426
4.395,55.71748392512456,56.40082821648297,-0.6833442913584094
4.4,56.67537079700482,57.37787597279734,-0.702505175792524
4.405,57.57900804509287,58.30020248254631,-0.7211944374534411
4.41,58.42753932493896,59.16687918564122,-0.739339860702259
4.415,59.22018035336157,59.97702812677073,-0.756847773409163
4.42,59.9561972401205,60.72982843999542,-0.7736311998749201
4.425,60.634890395614605,61.42452134489245,-0.7896309492778428
4.43,61.255588625391354,62.06041251172948,-0.8048238863381272
4.435,61.817653866252236,62.6368716943423,-0.8192178280900606
4.44,62.32049334045046,63.15333044776062,-0.832837107310155
4.445,62.763573903248584,63.60927924155485,-0.8457053383062672
4.45,63.14643355457427,64.00426522419147,-0.8578316696171981
4.455,63.46868704856411,64.3378914010132,-0.8692043524490884
4.46,63.73001275779227,64.60982042334926,-0.8798076655569957
4.465,63.930106778874915,64.819786445398,-0.8896796665230795
4.47,64.06874286351302,64.96758045547564,-0.8988375919626179
4.475,64.14579740569714,65.05304433624529,-0.9072469305481548
4.48,64.16123803003522,65.0760739502795,-0.914835920244272
4.485,64.1151035435827,65.03662428844882,-0.9215207448661147
4.49,64.00748377797403,64.9347145436944,-0.9272307657203669
4.495,63.8385060260081,64.77043143882749,-0.931925412819389
4.5,63.60833136056035,64.54392999696127,-0.9355986364009183
4.505,63.31716018410561,64.2554319306437,-0.938271746538085
4.51,62.96524357459727,63.905222517448294,-0.9399789428510275
4.515,62.55289557922396,63.49364717946498,-0.9407516002410219
4.52,62.08050216588397,63.021108836704784,-0.940606670820813
4.525,61.54852445064227,62.48806662568285,-0.9395421750405788
4.53,60.957496046093965,61.89503601477468,-0.9375399686807171
4.535,60.30801613163217,61.24258990875771,-0.9345737771255358
4.54,59.6007412622703,60.53135998809705,-0.9306187258267542
4.545,58.83637837730053,59.76203766516004,-0.92565928785951
4.55,58.01568096070287,58.93537417802277,-0.919693217319896
4.555,57.13944881327217,58.05217970743228,-0.9127308941601129
4.56,56.20853048266118,57.11332176174658,-0.9047912790854014
4.565,55.223827024116765,56.11972316697222,-0.8958961428554559
4.57,54.18629527944115,55.072360113375765,-0.8860648339346184
4.575,53.096949449032145,53.9722605704889,-0.8753111214567539
4.58,51.95686045857771,52.820503186716955,-0.8636427281392471
4.585,50.76715331994836,51.61821662555348,-0.8510633056051162
4.59,49.52900342960076,50.36657910319003,-0.8375756735892637
4.595,48.24363271435183,49.06681789827778,-0.8231851839259505
